tension,resonance,longevity,quality
0.1,5.1,28/09/2021,0
5.207078,2.36,11/06/2017,6
0.037078,10,14/09/2021,0
0.1,10,12/08/2017,0
5.207078,2.67,08/06/2021,6
0.037078,10,14/09/2021,0
0.037078,10,12/08/2020,0
5.207078,2.99,08/06/2020,6
0.037078,10,16/09/2021,0
0.237078,10,14/08/2022,0
5.207078,2.36,10/06/2021,6
0.037078,10,30/09/2021,0
0.1,5.2,28/10/2018,0
5.207078,2.46,11/06/2018,6
0.0371,10.02517,14/09/2021,0
0.1,10.52517,12/08/2023,0
5.2071,17.23517,08/06/2021,6
0.0372,10.23621,14/09/2021,0
0.7372,10.53621,12/08/2020,0
5.2072,2.92621,08/06/2025,6
0.0372,10.23621,16/09/2021,0
0.0372,5.63621,14/09/2021,0
5.2072,17.65621,10/06/2023,6
0.0372,10.23621,30/09/2021,0
0.0372,10.23621,28/09/2021,0
5.2072,17.40621,11/06/2020,6
0.0372,10.23621,14/09/2021,0
0.0372,14.13621,12/09/2021,0
5.2072,2.46621,08/06/2016,6
0.0372,10.05053,14/09/2021,0
3.1372,5.85053,12/08/2023,0
5.2072,18.01053,08/06/2018,6
0.0372,10.05053,16/09/2021,0
0.0372,10.05053,14/09/2022,0
5.2072,17.28053,10/06/2016,6
0.0372,10,30/09/2021,0
1.2372,10,28/08/2023,0
5.2072,17.7,11/06/2020,6
0.0372,10,14/09/2021,0
0.0372,10,12/08/2021,0
5.2072,17.05,08/06/2017,6
0.0372,10,14/09/2021,0
0.0372,10,12/08/2020,0
5.2072,17.48,08/06/2024,6
0.0372,10,16/09/2021,0
1.9372,10,14/10/2022,1
5.2072,2.65,10/06/2021,6
0.0372,10,30/09/2021,0
0.1,11.6,28/09/2021,0
5.2072,17.17,11/06/2016,6
0.0372,10,14/09/2021,0
0.0372,6.7,12/08/2021,0
5.2072,2.95,08/06/2016,6
0.03725,10,14/09/2021,0
0.03725,10,12/08/2021,0
5.20725,17.12,08/06/2026,6
0.03725,10,16/09/2021,0
1.23725,10,14/09/2019,0
5.20725,17.29,10/06/2017,6
0.0373,10.1227,30/09/2021,0
0.1,10.1227,28/09/2018,1
5.2073,18.0527,11/06/2021,6
0.0373,10.1227,14/09/2021,0
0.0373,15.5227,12/08/2021,0
5.2073,18.0127,08/06/2023,6
0.037301,10.02304,14/09/2021,0
1.437301,10.02304,12/08/2017,0
5.207301,2.58304,08/06/2016,6
0.037487,10,16/09/2021,0
0.037487,10.4,14/10/2021,0
5.207487,2.34,10/06/2023,6
0.037487,10,30/09/2021,0
2.137487,10,28/09/2021,0
5.207487,2.88,11/06/2025,6
0.037487,10,14/09/2021,0
0.037487,10.6,12/09/2022,0
5.207487,17.05,08/06/2020,6
0.037487,10,14/09/2021,0
2.537487,10,12/10/2025,0
5.207487,17.44,08/06/2018,6
0.037487,10,16/09/2021,0
1.837487,6.9,14/10/2021,1
5.207487,17.27,10/06/2020,6
0.037487,10,30/09/2021,0
0.037487,12.6,28/10/2018,0
5.207487,17.59,11/06/2025,6
0.037487,10,14/09/2021,0
0.037487,10,12/09/2021,1
5.207487,17.32,08/06/2020,6
0.037487,10,14/09/2021,0
0.037487,4.3,12/09/2024,1
5.207487,17.9,08/06/2021,6
0.037498,10.07832,16/09/2021,0
0.037498,10.07832,14/08/2023,0
5.207498,17.55832,10/06/2024,6
0.0375,10.11823,30/09/2021,2
0.0375,10.11823,28/09/2022,2
5.2075,17.64823,11/06/2026,8
0.0375,10.11823,14/09/2021,2
0.0375,5.31823,12/08/2021,2
5.2075,2.37823,08/06/2019,8
0.0375,10.19041,14/09/2021,0
0.1,13.59041,12/10/2022,1
5.2075,2.68041,08/06/2024,6
0.0375,10.1667,16/09/2021,0
0.0375,4.7667,14/08/2021,0
5.2075,3.0967,10/06/2018,6
0.0375,10.19416,30/09/2021,0
0.0375,8.39416,28/08/2021,0
5.2075,17.40416,11/06/2019,6
0.0375,10.19416,14/09/2021,0
0.0375,13.39416,12/09/2021,0
5.2075,2.54416,08/06/2017,6
0.0375,10.19416,14/09/2021,0
0.0375,11.39416,12/09/2021,0
5.2075,18.11416,08/06/2019,6
0.0375,10.16731,16/09/2021,0
0.1,7.86731,14/09/2017,0
5.2075,17.61731,10/06/2024,6
0.0375,10.16731,30/09/2021,0
3.5375,11.16731,28/08/2022,0
5.2075,2.27731,11/06/2018,6
0.0375,10.16731,14/09/2021,0
0.1,10.16731,12/10/2025,0
5.2075,2.67731,08/06/2026,6
0.0375,10.12081,14/09/2021,0
0.0375,10.12081,12/09/2021,0
5.2075,17.58081,08/06/2025,6
0.0375,10.12081,16/09/2021,0
0.0375,10.12081,14/08/2023,0
5.2075,3.03081,10/06/2017,6
0.0375,10.12081,30/09/2021,0
0.0375,6.32081,28/09/2019,0
5.2075,17.52081,11/06/2025,6
0.0375,10.12081,14/09/2021,0
0.0375,10.12081,12/10/2017,0
5.2075,17.20081,08/06/2016,6
0.0375,10.1317166,14/09/2021,0
0.0375,10.1317166,12/09/2019,1
5.2075,2.8617166,08/06/2018,6
0.0375,10.00468,16/09/2021,0
0.0375,9.20468,14/09/2018,0
5.2075,2.56468,10/06/2016,6
0.0375,10.1002841,30/09/2021,0
0.0375,10.1002841,28/09/2018,0
5.2075,2.4302841,11/06/2016,6
0.0375,10.1002841,14/09/2021,0
2.2375,12.2002841,12/09/2023,1
5.2075,17.8302841,08/06/2018,6
0.0375,10.09599,14/09/2021,0
2.1375,10.09599,12/09/2021,0
5.2075,17.83599,08/06/2025,6
0.0375,10.09599,16/09/2021,0
1.2375,8.59599,14/10/2023,0
5.2075,17.88599,10/06/2023,6
0.0375,10.0206668,30/09/2021,0
0.1,15.7206668,28/10/2021,0
5.2075,17.6106668,11/06/2026,6
0.0375,10.02061,14/09/2021,0
0.0375,10.02061,12/09/2022,1
5.2075,2.45061,08/06/2026,6
0.0375,10.02061,14/09/2021,0
1.1375,10.02061,12/09/2024,0
5.2075,2.06061,08/06/2020,6
0.0375,10.02061,16/09/2021,0
0.0375,10.02061,14/08/2021,0
5.2075,17.36061,10/06/2020,6
0.0375,10.05366,30/09/2021,0
0.0375,9.65366,28/09/2023,0
5.2075,17.38366,11/06/2016,6
0.0375,10.05366,14/09/2021,0
0.2375,5.75366,12/08/2025,0
5.2075,17.36366,08/06/2020,6
0.0375,10.00488,14/09/2021,0
0.0375,10.00488,12/10/2024,0
5.2075,17.67488,08/06/2020,6
0.0375,10.00488,16/09/2021,0
2.5375,14.40488,14/09/2021,0
5.2075,17.45488,10/06/2021,6
0.0375,10.02227,30/09/2021,0
0.0375,10.02227,28/09/2022,0
5.2075,2.49227,11/06/2016,6
0.0375,10.02227,14/09/2021,0
0.0375,5.32227,12/08/2021,0
5.2075,2.34227,08/06/2018,6
0.0375,10.00488,14/09/2021,0
0.1,10.00488,12/10/2023,0
5.2075,17.40488,08/06/2019,6
0.0375,10.02491,16/09/2021,0
1.7375,10.02491,14/10/2024,0
5.2075,2.06491,10/06/2025,6
0.0375,10.02491,30/09/2021,0
0.0375,10.02491,28/08/2024,0
5.2075,2.63491,11/06/2021,6
0.037501,10.12081,14/09/2021,0
0.037501,11.92081,12/09/2021,0
5.207501,17.56081,08/06/2016,6
0.037502,10.10833,14/09/2021,0
0.037502,4.60833,12/08/2020,0
5.207502,18.05833,08/06/2021,6
0.037503,10.03782,16/09/2021,0
0.037503,15.63782,14/10/2021,1
5.207503,2.45782,10/06/2022,6
0.03755,10,30/09/2021,0
0.03755,10,28/09/2025,0
5.20755,2.32,11/06/2024,6
0.03755,10,14/09/2021,0
0.03755,10,12/10/2023,0
5.20755,2.75,08/06/2021,6
0.03755,10,14/09/2021,0
0.1,10,12/09/2020,0
5.20755,17.81,08/06/2019,6
0.03755,10,16/09/2021,0
3.33755,9.3,14/10/2019,0
5.20755,2.94,10/06/2021,6
0.03755,10,30/09/2021,0
0.1,6.3,28/08/2021,1
5.20755,17.9,11/06/2016,6
0.03755,10,14/09/2021,0
0.1,7.2,12/09/2021,0
5.20755,2.95,08/06/2023,6
0.0376,10.19363,14/09/2021,0
0.0376,6.79363,12/10/2021,1
5.2076,2.50363,08/06/2016,6
0.037699,10.02323,16/09/2021,0
0.037699,12.52323,14/09/2021,1
5.207699,2.88323,10/06/2026,6
0.037699,10.02323,30/09/2021,0
0.037699,10.02323,28/10/2024,1
5.207699,2.25323,11/06/2025,6
0.037699,10.02323,14/09/2021,0
0.037699,10.02323,12/09/2022,0
5.207699,2.20323,08/06/2026,6
0.0377,10.10564,14/09/2021,0
0.1,12.20564,12/10/2021,1
5.2077,2.16564,08/06/2023,6
0.0377,10.10564,16/09/2021,0
0.0377,10.10564,14/09/2023,0
5.2077,17.51564,10/06/2020,6
0.0377,10.16533,30/09/2021,0
0.1,10.16533,28/09/2021,1
5.2077,17.82533,11/06/2020,6
0.0377,10.16533,14/09/2021,0
0.0377,12.36533,12/09/2022,0
5.2077,2.37533,08/06/2020,6
0.037709,10.08048,14/09/2021,0
0.037709,14.38048,12/09/2021,1
5.207709,2.58048,08/06/2024,6
0.037709,10.08048,16/09/2021,0
0.037709,10.08048,14/10/2022,0
5.207709,17.83048,10/06/2018,6
0.0378,10.2145,30/09/2021,0
1.3378,10.2145,28/09/2017,0
5.2078,2.5045,11/06/2020,6
0.0378,10.2145,14/09/2021,0
0.0378,10.2145,12/09/2021,1
5.2078,2.3345,08/06/2022,6
0.0378,10.15013,14/09/2021,0
0.0378,7.05013,12/09/2017,0
5.2078,17.39013,08/06/2022,6
0.0378,10.23785,16/09/2021,0
0.0378,10.23785,14/10/2022,0
5.2078,2.98785,10/06/2021,6
0.0378,10.23785,30/09/2021,0
0.0378,6.63785,28/08/2020,0
5.2078,17.73785,11/06/2018,6
0.0378,10.23785,14/09/2021,0
2.5378,10.23785,12/09/2021,1
5.2078,17.30785,08/06/2022,6
0.0378,10.23785,14/09/2021,0
3.3378,10.23785,12/10/2021,1
5.2078,17.24785,08/06/2025,6
0.0378,10.15013,16/09/2021,0
0.0378,8.05013,14/10/2022,1
5.2078,17.33013,10/06/2022,6
0.0378,10.23785,30/09/2021,0
2.8378,10.23785,28/09/2021,0
5.2078,17.99785,11/06/2018,6
0.0378,10.23785,14/09/2021,0
2.0378,10.23785,12/08/2021,1
5.2078,3.18785,08/06/2026,6
0.0378,10.23785,14/09/2021,0
0.1,10.23785,12/10/2022,0
5.2078,17.45785,08/06/2018,6
0.0378,10.23785,16/09/2021,0
0.0378,10.23785,14/10/2020,0
5.2078,17.59785,10/06/2025,6
0.0378,10.23629,30/09/2021,0
0.0378,10.23629,28/08/2024,0
5.2078,2.67629,11/06/2020,6
0.0378,10.23629,14/09/2021,0
0.1,10.23629,12/08/2022,0
5.2078,17.90629,08/06/2017,6
0.0378,10.23629,14/09/2021,0
0.0378,10.23629,12/08/2017,0
5.2078,17.49629,08/06/2025,6
0.0378,10.23629,16/09/2021,0
0.1,10.23629,14/10/2021,0
5.2078,2.53629,10/06/2021,6
0.0378,10.23629,30/09/2021,0
0.0378,10.23629,28/08/2021,0
5.2078,2.37629,11/06/2018,6
0.0378,10.23629,14/09/2021,0
1.3378,8.63629,12/08/2021,1
5.2078,17.36629,08/06/2024,6
0.0378,10.23629,14/09/2021,0
0.1,4.73629,12/09/2021,0
5.2078,17.35629,08/06/2021,6
0.0378,10.23629,16/09/2021,0
2.5378,11.23629,14/08/2024,0
5.2078,3.19629,10/06/2022,6
0.0378,10.16549,30/09/2021,0
3.5378,10.16549,28/09/2021,0
5.2078,3.16549,11/06/2021,6
0.0378,10.12166,14/09/2021,0
2.1378,14.72166,12/10/2024,0
5.2078,2.79166,08/06/2019,6
0.0378,10.12166,14/09/2021,0
0.0378,5.82166,12/10/2021,0
5.2078,2.89166,08/06/2021,6
0.0378,10.03615,16/09/2021,0
0.0378,10.03615,14/08/2021,0
5.2078,2.76615,10/06/2024,6
0.0379,10.05309,30/09/2021,0
0.0379,10.05309,28/09/2021,0
5.2079,2.58309,11/06/2020,6
0.0379,10.11665,14/09/2021,0
3.1379,10.11665,12/08/2018,0
5.2079,17.15665,08/06/2016,6
0.0379,10.11665,14/09/2021,0
0.0379,10.11665,12/10/2024,0
5.2079,17.70665,08/06/2019,6
0.037995,10.02699,16/09/2021,0
0.1,13.32699,14/08/2021,0
5.207995,2.81699,10/06/2018,6
0.037995,10.02699,30/09/2021,0
0.037995,7.22699,28/08/2025,0
5.207995,17.05699,11/06/2019,6
0.037995,10.02699,14/09/2021,0
2.937995,10.02699,12/09/2021,0
5.207995,17.41699,08/06/2016,6
0.037995,10.02699,14/09/2021,0
0.037995,10.02699,12/10/2021,0
5.207995,17.05699,08/06/2025,6
0.037999,10.13279,16/09/2021,0
0.037999,10.13279,14/09/2021,0
5.207999,17.30279,10/06/2022,6
0.037999,10.13279,30/09/2021,0
0.037999,10.13279,28/09/2021,0
5.207999,2.66279,11/06/2026,6
0.037999,10.09961,14/09/2021,0
0.037999,11.19961,12/10/2021,0
5.207999,17.72961,08/06/2021,6
0.038,10.13866,14/09/2021,0
0.038,10.13866,12/10/2020,0
5.208,18.09866,08/06/2023,6
0.038,10.16416,16/09/2021,0
0.038,11.06416,14/09/2022,0
5.208,2.58416,10/06/2024,6
0.038,10.1002241,30/09/2021,0
0.1,10.1002241,28/08/2021,1
5.208,2.4502241,11/06/2022,6
0.038,10.10057,14/09/2021,0
0.038,5.00057,12/10/2022,0
5.208,3.00057,08/06/2023,6
0.038,10.10443,14/09/2021,0
0.638,10.10443,12/09/2021,0
5.208,2.59443,08/06/2017,6
0.038,10.17268,16/09/2021,0
0.038,10.17268,14/10/2022,0
5.208,2.23268,10/06/2017,6
0.038,10.26376,30/09/2021,0
1.438,10.26376,28/10/2021,1
5.208,18.12376,11/06/2025,6
0.038,10.10443,14/09/2021,0
3.538,15.60443,12/08/2020,0
5.208,17.69443,08/06/2017,6
0.038,10.17268,14/09/2021,0
2.138,8.17268,12/09/2024,0
5.208,2.43268,08/06/2023,6
0.038,10.26376,16/09/2021,0
0.1,10.26376,14/10/2019,0
5.208,2.44376,10/06/2026,6
0.038,10.12422,30/09/2021,0
0.1,10.12422,28/08/2023,0
5.208,17.62422,11/06/2019,6
0.038,10.21727,14/09/2021,0
0.1,8.51727,12/09/2017,0
5.208,2.59727,08/06/2019,6
0.038,10.21727,14/09/2021,0
0.038,10.21727,12/08/2021,1
5.208,17.92727,08/06/2021,6
0.038,10.21727,16/09/2021,0
0.238,6.51727,14/09/2021,0
5.208,17.24727,10/06/2020,6
0.038,10.11833,30/09/2021,0
2.938,11.01833,28/09/2024,0
5.208,17.20833,11/06/2025,6
0.038,10.11833,14/09/2021,0
0.038,11.21833,12/09/2021,0
5.208,17.98833,08/06/2026,6
0.038,10.11833,14/09/2021,0
0.038,5.51833,12/10/2021,0
5.208,2.58833,08/06/2020,6
0.038,10.18402,16/09/2021,0
0.1,10.18402,14/09/2021,1
5.208,17.45402,10/06/2026,6
0.038,10.16255,30/09/2021,0
0.038,10.36255,28/09/2021,1
5.208,17.84255,11/06/2023,6
0.038,10.12049,14/09/2021,0
0.038,4.42049,12/08/2018,0
5.208,3.11049,08/06/2020,6
0.038,10.12049,14/09/2021,0
0.038,10.52049,12/08/2022,1
5.208,2.43049,08/06/2024,6
0.038,10.12049,16/09/2021,0
0.038,10.12049,14/08/2021,0
5.208,2.61049,10/06/2022,6
0.038,10.01468,30/09/2021,0
0.1,10.01468,28/09/2021,0
5.208,2.03468,11/06/2019,6
0.038,10.12089,14/09/2021,0
0.038,11.12089,12/10/2019,0
5.208,2.43089,08/06/2018,6
0.038,10.12089,14/09/2021,0
1.438,5.02089,12/09/2021,1
5.208,2.26089,08/06/2022,6
0.038,10.08025,16/09/2021,0
0.1,10.08025,14/08/2021,0
5.208,2.65025,10/06/2017,6
0.038,10.04489,30/09/2021,0
1.738,10.04489,28/08/2021,0
5.208,17.41489,11/06/2026,6
0.038,10.02008,14/09/2021,1
0.1,5.62008,12/09/2022,1
5.208,2.12008,08/06/2021,7
0.038,10.09094,14/09/2021,0
2.538,9.49094,12/09/2022,1
5.208,17.69094,08/06/2018,6
0.038,10.03961,16/09/2021,0
0.038,10.03961,14/09/2022,1
5.208,3.03961,10/06/2016,6
0.038,10.0412,30/09/2021,0
0.038,10.0412,28/09/2020,1
5.208,17.9512,11/06/2017,6
0.038,10.0412,14/09/2021,0
0.038,10.0412,12/08/2025,0
5.208,2.1112,08/06/2016,6
0.038,10.04027,14/09/2021,0
0.1,10.04027,12/10/2019,0
5.208,2.09027,08/06/2017,6
0.038,10.04027,16/09/2021,0
0.038,7.04027,14/10/2021,0
5.208,2.17027,10/06/2023,6
0.038,10.00302,30/09/2021,0
3.638,10.00302,28/09/2017,0
5.208,17.17302,11/06/2024,6
0.038,10.02103,14/09/2021,0
0.038,8.62103,12/09/2017,0
5.208,17.62103,08/06/2025,6
0.038,10.0253193,14/09/2021,0
0.038,10.0253193,12/09/2018,0
5.208,2.1453193,08/06/2019,6
0.03805,10,16/09/2021,0
1.63805,4.8,14/08/2021,0
5.20805,2.38,10/06/2017,6
0.03805,10,30/09/2021,0
0.1,12.8,28/10/2020,0
5.20805,17.65,11/06/2026,6
0.03805,10,14/09/2021,0
0.03805,14,12/10/2021,0
5.20805,17.03,08/06/2020,6
0.03805,10,14/09/2021,0
1.03805,13.8,12/10/2017,1
5.20805,17.48,08/06/2019,6
0.03805,10,16/09/2021,0
0.03805,4.4,14/09/2021,1
5.20805,2.7,10/06/2025,6
0.03805,10,30/09/2021,0
0.1,10,28/09/2021,0
5.20805,17.76,11/06/2016,6
0.03805,10,14/09/2021,0
0.03805,10,12/09/2024,1
5.20805,2.69,08/06/2026,6
0.03805,10,14/09/2021,0
0.03805,10,12/10/2021,0
5.20805,2.91,08/06/2026,6
0.03805,10,16/09/2021,0
3.03805,7,14/09/2021,0
5.20805,17.33,10/06/2019,6
0.03805,10,30/09/2021,0
0.03805,10,28/08/2021,0
5.20805,17.08,11/06/2024,6
0.0381,10.13326,14/09/2021,0
0.0381,5.83326,12/10/2025,1
5.2081,17.92326,08/06/2026,6
0.0381,10.13539,14/09/2021,0
0.1,10.13539,12/10/2021,0
5.2081,17.49539,08/06/2020,6
0.0381,10.04398,16/09/2021,0
0.0381,10.04398,14/09/2021,0
5.2081,17.12398,10/06/2020,6
0.0381,10.04398,30/09/2021,0
0.0381,10.04398,28/10/2021,0
5.2081,2.69398,11/06/2024,6
0.0382,10.0066,14/09/2021,0
2.6382,10.0066,12/10/2023,0
5.2082,17.0766,08/06/2021,6
0.038202,10.08504,14/09/2021,0
0.038202,5.28504,12/10/2021,0
5.208202,2.12504,08/06/2017,6
0.038202,10.08504,16/09/2021,0
0.1,10.08504,14/09/2021,1
5.208202,2.86504,10/06/2019,6
0.038202,10.08504,30/09/2021,0
0.1,8.78504,28/09/2023,0
5.208202,2.11504,11/06/2017,6
0.038202,10.08504,14/09/2021,0
0.1,10.08504,12/10/2021,0
5.208202,2.80504,08/06/2025,6
0.038202,10.08504,14/09/2021,0
0.038202,10.08504,12/09/2021,1
5.208202,2.45504,08/06/2024,6
0.038202,10.08504,16/09/2021,0
0.038202,5.58504,14/10/2024,0
5.208202,17.58504,10/06/2018,6
0.0383,10.08502,30/09/2021,0
0.0383,10.08502,28/09/2021,0
5.2083,2.74502,11/06/2022,6
0.0383,10.08502,14/09/2021,0
0.0383,9.18502,12/09/2021,0
5.2083,2.22502,08/06/2022,6
0.0384,10.10953,14/09/2021,0
0.0384,12.30953,12/09/2017,0
5.2084,2.95953,08/06/2024,6
0.0384,10.08032,16/09/2021,1
0.1,11.88032,14/09/2021,1
5.2084,17.46032,10/06/2024,7
0.0384,10.10953,30/09/2021,0
3.6384,10.10953,28/10/2021,0
5.2084,17.42953,11/06/2019,6
0.0384,10.08032,14/09/2021,1
0.1,10.08032,12/10/2021,1
5.2084,3.00032,08/06/2018,7
0.038495,10.03634,14/09/2021,0
0.038495,10.03634,12/09/2021,0
5.208495,17.26634,08/06/2021,6
0.038499,10.12676,16/09/2021,0
0.038499,10.12676,14/09/2021,0
5.208499,2.29676,10/06/2017,6
0.038499,10.27077,30/09/2021,0
3.338499,9.37077,28/10/2020,0
5.208499,2.69077,11/06/2024,6
0.038499,10.27077,14/09/2021,0
0.038499,10.27077,12/09/2021,0
5.208499,17.97077,08/06/2016,6
0.0385,10.16341,14/09/2021,2
0.1,7.36341,12/08/2017,3
5.2085,17.43341,08/06/2020,8
0.0385,10.16341,16/09/2021,2
0.0385,13.96341,14/09/2022,2
5.2085,2.37341,10/06/2024,8
0.0385,10.11791,30/09/2021,3
0.0385,10.11791,28/09/2021,3
5.2085,17.42791,11/06/2016,9
0.0385,10.2479,14/09/2021,0
0.0385,10.2479,12/10/2023,0
5.2085,17.4479,08/06/2022,6
0.0385,10.2479,14/09/2021,0
0.3385,10.2479,12/08/2022,0
5.2085,17.2479,08/06/2023,6
0.0385,10.2479,16/09/2021,0
0.0385,10.2479,14/09/2021,0
5.2085,17.5879,10/06/2016,6
0.0385,10.2479,30/09/2021,0
0.0385,10.2479,28/10/2021,0
5.2085,17.4479,11/06/2017,6
0.0385,10.12676,14/09/2021,0
0.0385,10.12676,12/10/2018,0
5.2085,17.23676,08/06/2026,6
0.0385,10.12228,14/09/2021,0
3.4385,4.72228,12/08/2024,0
5.2085,17.67228,08/06/2024,6
0.0385,10.09265,16/09/2021,0
0.0385,5.79265,14/09/2021,0
5.2085,17.20265,10/06/2017,6
0.0385,10.10914,30/09/2021,0
0.1,6.30914,28/09/2021,0
5.2085,17.73914,11/06/2017,6
0.0385,10.09265,14/09/2021,0
0.1,6.89265,12/09/2022,0
5.2085,17.91265,08/06/2023,6
0.0385,10.10914,14/09/2021,0
0.0385,14.00914,12/09/2021,0
5.2085,2.52914,08/06/2023,6
0.0385,10.28587,16/09/2021,0
1.7385,9.78587,14/08/2024,0
5.2085,3.11587,10/06/2024,6
0.0385,10.21458,30/09/2021,0
0.0385,14.71458,28/09/2021,0
5.2085,2.53458,11/06/2020,6
0.0385,10.21458,14/09/2021,0
0.0385,10.21458,12/08/2020,1
5.2085,3.07458,08/06/2024,6
0.0385,10.21458,14/09/2021,0
0.0385,11.51458,12/08/2021,0
5.2085,2.71458,08/06/2021,6
0.0385,10.13773,16/09/2021,0
0.1,8.93773,14/09/2023,0
5.2085,3.10773,10/06/2023,6
0.0385,10.1402,30/09/2021,0
0.1,5.7402,28/10/2021,0
5.2085,17.2602,11/06/2018,6
0.0385,10.04432,14/09/2021,0
0.0385,5.54432,12/10/2021,0
5.2085,17.31432,08/06/2022,6
0.0385,10.10992,14/09/2021,0
0.1,10.10992,12/09/2018,1
5.2085,2.54992,08/06/2024,6
0.0385,10.03747,16/09/2021,0
0.0385,12.73747,14/09/2021,1
5.2085,17.25747,10/06/2026,6
0.0385,10.03975,30/09/2021,0
0.0385,10.03975,28/08/2021,0
5.2085,17.33975,11/06/2024,6
0.0385,10.03356,14/09/2021,0
1.4385,10.03356,12/08/2021,0
5.2085,17.60356,08/06/2026,6
0.038505,10.03747,14/09/2021,0
0.1,10.03747,12/08/2021,0
5.208505,2.11747,08/06/2024,6
0.038598,10.07061,16/09/2021,0
0.1,10.07061,14/09/2021,0
5.208598,2.34061,10/06/2026,6
0.0387,10.11162,30/09/2021,0
0.0387,7.71162,28/09/2022,1
5.2087,2.81162,11/06/2024,6
0.0387,10.11162,14/09/2021,0
0.0387,10.11162,12/09/2018,1
5.2087,17.75162,08/06/2020,6
0.0387,10.02363,14/09/2021,0
0.0387,9.32363,12/08/2017,0
5.2087,17.99363,08/06/2024,6
0.0387,10.02363,16/09/2021,0
0.0387,10.02363,14/08/2022,1
5.2087,17.20363,10/06/2023,6
0.03875,10,30/09/2021,0
1.73875,12.1,28/08/2019,0
5.20875,2.19,11/06/2023,6
0.0388,10.2606,14/09/2021,0
3.4388,15.2606,12/08/2021,1
5.2088,2.6906,08/06/2025,6
0.0388,10.06332,14/09/2021,0
0.1,10.06332,12/08/2022,0
5.2088,17.26332,08/06/2021,6
0.0388,10.06436,16/09/2021,0
0.1,13.76436,14/09/2021,0
5.2088,17.53436,10/06/2024,6
0.0388,10.06436,30/09/2021,0
0.0388,13.86436,28/09/2021,0
5.2088,18.04436,11/06/2023,6
0.03885,10.2912,14/09/2021,0
2.43885,10.2912,12/10/2021,0
5.20885,2.5812,08/06/2021,6
0.0389,10.10766,14/09/2021,0
0.1,10.10766,12/10/2021,0
5.2089,2.31766,08/06/2025,6
0.0389,10.10871,16/09/2021,0
0.0389,12.00871,14/10/2017,0
5.2089,17.26871,10/06/2026,6
0.0389,10.06906,30/09/2021,0
0.0389,10.06906,28/10/2021,0
5.2089,17.16906,11/06/2020,6
0.0389,10.06906,14/09/2021,0
3.7389,6.56906,12/08/2023,1
5.2089,2.11906,08/06/2019,6
0.038901,10.26634,14/09/2021,0
0.038901,12.86634,12/10/2018,0
5.208901,3.11634,08/06/2023,6
0.039,10.12005,16/09/2021,1
0.039,11.42005,14/08/2021,2
5.209,2.60005,10/06/2023,7
0.039,10.27757,30/09/2021,0
0.039,10.27757,28/10/2021,1
5.209,2.41757,11/06/2016,6
0.039,10.27757,14/09/2021,0
0.039,10.27757,12/09/2020,0
5.209,17.87757,08/06/2025,6
0.039,10.27757,14/09/2021,0
0.039,6.47757,12/09/2021,0
5.209,2.98757,08/06/2018,6
0.039,10.27757,16/09/2021,0
0.039,10.27757,14/10/2019,0
5.209,18.22757,10/06/2016,6
0.039,10.14954,30/09/2021,0
0.1,10.14954,28/09/2021,0
5.209,2.65954,11/06/2016,6
0.039,10.14954,14/09/2021,0
0.1,10.14954,12/09/2021,0
5.209,17.56954,08/06/2022,6
0.039,10.02236,14/09/2021,0
0.039,14.92236,12/09/2020,0
5.209,2.82236,08/06/2017,6
0.039,10.18869,16/09/2021,0
0.039,10.18869,14/09/2023,1
5.209,2.45869,10/06/2023,6
0.039,10.12471,30/09/2021,0
0.1,10.12471,28/10/2021,0
5.209,18.09471,11/06/2026,6
0.039,10.01786,14/09/2021,0
0.1,10.01786,12/09/2025,0
5.209,2.36786,08/06/2018,6
0.039,10.14828,14/09/2021,0
0.739,10.14828,12/09/2019,0
5.209,2.69828,08/06/2021,6
0.039,10.14828,16/09/2021,0
0.1,12.84828,14/09/2020,0
5.209,17.48828,10/06/2016,6
0.039,10.15195,30/09/2021,0
0.039,10.15195,28/09/2021,0
5.209,2.39195,11/06/2023,6
0.039,10.15317,14/09/2021,0
0.039,11.55317,12/09/2020,0
5.209,2.98317,08/06/2026,6
0.039,10.1084,14/09/2021,0
0.039,10.6084,12/09/2022,0
5.209,2.9584,08/06/2025,6
0.039,10.06472,16/09/2021,0
0.1,10.06472,14/10/2022,0
5.209,2.98472,10/06/2026,6
0.039,10.06472,30/09/2021,0
0.039,5.86472,28/10/2021,1
5.209,3.03472,11/06/2017,6
0.039,10.06472,14/09/2021,0
0.1,10.06472,12/10/2019,0
5.209,17.08472,08/06/2026,6
0.039,10.06472,14/09/2021,0
2.039,7.76472,12/08/2021,0
5.209,17.75472,08/06/2023,6
0.039,10.06472,16/09/2021,0
0.339,9.46472,14/09/2022,1
5.209,2.99472,10/06/2020,6
0.039,10.06472,30/09/2021,0
2.339,10.06472,28/09/2021,1
5.209,2.50472,11/06/2022,6
0.039,10.05553,14/09/2021,0
0.039,10.05553,12/09/2025,1
5.209,2.14553,08/06/2022,6
0.039,10.04689,14/09/2021,0
0.1,11.44689,12/10/2021,0
5.209,17.97689,08/06/2026,6
0.039,10.04896,16/09/2021,0
0.039,5.34896,14/09/2021,0
5.209,18.01896,10/06/2018,6
0.039,10.04896,30/09/2021,0
0.039,10.04896,28/09/2023,0
5.209,2.24896,11/06/2024,6
0.039,10.0355067,14/09/2021,0
